Time, theta_x, theta_y, PWM_PX, PWM_NX, PWM_PY, PWM_NY
18964.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19033.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19102.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19171.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19239.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19308.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19377.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19445.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19514.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19582.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19651.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19720.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19788.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
19857.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
19926.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
19994.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20063.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20131.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20200.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20269.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20337.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20406.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20474.00,-10.85,-15.87,0.00,3.00,0.00,4.00,0.00,23.00,0.00,23.00
20544.00,-10.85,-15.87,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
20611.00,-10.85,-15.87,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
