Time,theta_x,theta_y,PWM_PX,PWM_NX,PWM_PY,PWM_NY,PWM_real_PX,PWM_real_NX,PWM_real_PY,PWM_real_NY
1999101.00,-64.94,-0.69,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
1999171.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999240.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999309.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999379.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999449.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999518.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999588.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999657.00,-64.94,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999728.00,-65.52,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999798.00,-65.52,-0.17,3.00,0.00,6.00,0.00,22.00,0.00,28.00,0.00
1999867.00,-65.52,-0.17,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
1999937.00,-65.52,-0.17,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000007.00,-65.52,-0.17,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000076.00,-65.52,-0.17,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000146.00,-65.52,0.35,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000215.00,-65.52,0.35,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000283.00,-65.52,0.35,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000352.00,-65.52,0.35,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000420.00,-65.52,0.35,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000489.00,-65.52,0.35,3.00,0.00,0.00,4.00,22.00,0.00,0.00,23.00
2000559.00,-65.52,0.35,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2000626.00,-65.52,0.35,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2000695.00,-65.52,0.35,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2000763.00,-65.52,-0.58,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2000833.00,-66.07,-1.22,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2000903.00,-66.07,-1.22,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2000972.00,-66.92,-1.22,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2001042.00,-66.92,-2.37,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2001112.00,-66.92,-3.24,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2001181.00,-67.68,-3.81,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
2001252.00,-68.19,-4.40,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001320.00,-68.19,-4.91,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001389.00,-68.95,-4.91,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001458.00,-68.95,-4.25,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001526.00,-68.95,-4.25,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001595.00,-68.95,-4.25,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001664.00,-68.95,-3.14,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001732.00,-69.58,-2.15,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001801.00,-69.58,-1.42,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001869.00,-69.58,-0.86,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2001938.00,-69.58,-0.26,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002007.00,-69.58,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002074.00,-70.16,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002142.00,-70.16,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002209.00,-70.97,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002277.00,-70.97,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002344.00,-72.12,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002412.00,-72.88,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002480.00,-73.55,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002547.00,-73.55,0.30,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
2002615.00,-74.44,0.30,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2002683.00,-74.44,0.30,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2002752.00,-75.04,0.30,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2002821.00,-75.04,0.30,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2002889.00,-75.04,0.30,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2002958.00,-75.04,0.30,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2003026.00,-75.04,1.04,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2003095.00,-75.04,1.04,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2003164.00,-75.04,1.70,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2003232.00,-75.04,1.70,1.00,0.00,9.00,0.00,20.00,0.00,33.00,0.00
2003302.00,-74.46,1.70,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003369.00,-74.46,1.70,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003438.00,-74.46,2.27,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003507.00,-74.46,2.27,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003575.00,-73.77,2.27,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003644.00,-73.77,1.61,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003713.00,-73.77,1.61,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003781.00,-73.21,1.61,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003851.00,-73.21,1.61,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003919.00,-73.21,1.61,2.00,0.00,0.00,8.00,21.00,0.00,0.00,28.00
2003988.00,-73.21,0.99,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004057.00,-73.21,0.99,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004125.00,-73.21,0.99,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004194.00,-73.95,-0.08,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004263.00,-73.95,-1.03,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004333.00,-73.95,-1.95,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004403.00,-74.53,-1.95,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004472.00,-75.60,-2.49,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004542.00,-76.82,-2.49,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004612.00,-77.57,-3.22,0.00,2.00,0.00,9.00,0.00,22.00,0.00,29.00
2004681.00,-77.57,-3.88,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2004750.00,-78.33,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2004818.00,-78.33,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2004887.00,-78.33,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2004956.00,-78.33,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2005024.00,-78.33,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2005093.00,-77.64,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2005161.00,-77.09,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2005230.00,-75.98,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2005299.00,-74.78,-4.72,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
2005368.00,-74.78,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005435.00,-74.78,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005502.00,-75.33,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005570.00,-75.33,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005638.00,-75.33,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005705.00,-75.33,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005773.00,-75.33,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005840.00,-75.33,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005908.00,-74.82,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005976.00,-74.82,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006044.00,-74.82,-4.06,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006114.00,-74.82,-4.06,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006183.00,-74.82,-4.06,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006253.00,-75.99,-4.06,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006323.00,-77.10,-4.06,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006392.00,-77.98,-4.06,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006462.00,-79.47,-3.46,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006532.00,-81.76,-3.46,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006601.00,-83.96,-3.46,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006671.00,-85.77,-3.46,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
2006740.00,-87.60,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2006810.00,-89.61,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2006880.00,-91.03,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2006949.00,-91.03,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007019.00,-91.03,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007089.00,-91.03,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007158.00,-90.42,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007228.00,-90.42,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007298.00,-89.86,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007367.00,-89.86,-3.98,2.00,0.00,0.00,7.00,21.00,0.00,0.00,26.00
2007438.00,-89.86,-3.98,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007505.00,-89.24,-3.98,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007574.00,-89.24,-3.98,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007643.00,-89.24,-3.16,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007712.00,-89.24,-2.25,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007781.00,-89.24,-2.25,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007849.00,-89.24,-1.66,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007918.00,-89.24,-1.66,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2007987.00,-89.24,-1.66,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2008055.00,-89.24,-0.41,0.00,0.00,6.00,0.00,0.00,0.00,28.00,0.00
2008124.00,-89.24,0.88,0.00,11.00,0.00,8.00,0.00,0.00,0.00,28.00
2008193.00,-89.24,1.85,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008262.00,-89.24,1.85,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008332.00,-89.24,1.85,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008401.00,-89.92,0.45,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008471.00,-90.50,-0.29,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008542.00,-91.32,-1.04,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008612.00,-91.94,-1.65,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008683.00,-92.58,-1.65,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008754.00,-93.76,-2.71,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
2008825.00,-95.30,-3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008892.00,-96.77,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008960.00,-97.47,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009027.00,-97.47,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009095.00,-97.47,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009162.00,-96.70,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009230.00,-96.70,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009297.00,-96.70,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009365.00,-96.70,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009433.00,-95.96,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009501.00,-95.96,-4.21,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009569.00,-95.34,-4.21,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009637.00,-95.34,-4.21,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009707.00,-95.34,-3.35,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009776.00,-95.34,-3.35,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009844.00,-95.34,-2.20,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009913.00,-95.34,-1.44,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2009981.00,-95.34,-1.44,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2010050.00,-95.34,-0.65,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2010119.00,-94.79,-0.01,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
2010187.00,-94.79,0.74,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010256.00,-94.79,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010324.00,-94.79,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010393.00,-94.79,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010462.00,-94.79,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010530.00,-93.96,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010599.00,-93.96,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010668.00,-93.24,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010736.00,-93.24,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010805.00,-93.24,1.38,6.00,0.00,3.00,0.00,26.00,0.00,24.00,0.00
2010873.00,-93.24,1.38,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2010941.00,-92.60,1.38,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011009.00,-92.60,0.56,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011076.00,-92.60,-0.29,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011145.00,-92.02,-0.83,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011213.00,-92.02,-0.83,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011282.00,-92.02,-2.13,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011351.00,-92.02,-3.16,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011419.00,-92.02,-3.98,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011488.00,-91.44,-4.75,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
2011557.00,-91.44,-6.08,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2011626.00,-91.44,-7.48,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2011696.00,-91.44,-7.48,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2011765.00,-91.44,-7.48,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2011835.00,-90.33,-7.48,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2011906.00,-90.33,-6.89,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2011975.00,-90.33,-6.89,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2012045.00,-89.66,-6.89,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2012114.00,-89.66,-6.89,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2012184.00,-88.96,-6.89,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
2012254.00,-88.96,-6.89,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012323.00,-88.96,-6.89,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012393.00,-88.96,-6.89,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012463.00,-89.66,-5.76,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012532.00,-90.37,-5.03,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012602.00,-90.37,-5.03,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012672.00,-91.45,-4.24,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012741.00,-92.05,-4.24,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012811.00,-92.76,-3.68,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012880.00,-93.48,-3.68,0.00,3.00,1.00,0.00,0.00,23.00,21.00,0.00
2012951.00,-94.11,-2.47,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013019.00,-94.81,-1.08,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013087.00,-95.40,0.25,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013155.00,-95.40,1.25,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013222.00,-95.40,2.33,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013290.00,-95.40,3.99,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013358.00,-95.40,6.07,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013425.00,-96.12,7.89,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013493.00,-96.12,9.41,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013560.00,-96.66,10.78,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2013630.00,-96.66,12.39,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2013698.00,-97.32,14.52,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2013767.00,-97.32,15.59,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2013836.00,-97.32,14.86,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2013904.00,-97.32,13.73,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2013973.00,-97.32,12.96,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2014042.00,-97.32,12.18,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2014110.00,-96.76,11.35,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2014179.00,-96.76,10.54,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2014247.00,-96.76,9.50,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
2014315.00,-96.76,8.28,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014383.00,-96.76,7.41,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014450.00,-96.76,7.41,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014518.00,-95.18,7.41,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014585.00,-93.61,7.41,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014653.00,-93.61,6.84,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014721.00,-93.61,6.84,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014788.00,-93.09,6.84,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014856.00,-91.64,6.84,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014923.00,-91.64,7.51,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
2014991.00,-91.64,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015058.00,-91.64,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015126.00,-91.64,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015194.00,-91.64,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015261.00,-91.08,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015329.00,-91.08,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015396.00,-91.08,7.51,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015464.00,-91.08,6.95,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015532.00,-91.08,6.95,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015599.00,-90.55,6.95,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2015668.00,-90.55,6.95,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2015736.00,-90.55,6.95,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2015806.00,-90.55,6.08,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2015876.00,-91.69,6.08,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2015945.00,-93.15,5.38,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2016015.00,-94.34,5.38,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2016084.00,-95.27,4.62,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2016154.00,-95.87,3.87,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2016224.00,-96.64,3.11,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2016293.00,-98.24,2.34,0.00,10.00,0.00,2.00,0.00,35.00,0.00,20.00
2016364.00,-100.38,1.17,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016433.00,-102.64,1.17,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016501.00,-104.05,1.17,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016570.00,-104.05,2.74,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016638.00,-104.05,4.23,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016707.00,-104.05,4.92,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016776.00,-103.54,5.52,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016844.00,-103.54,6.90,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016913.00,-103.54,8.44,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2016982.00,-104.19,9.46,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
2017050.00,-104.19,10.41,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017121.00,-104.19,11.43,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017191.00,-104.19,11.43,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017262.00,-104.19,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017333.00,-103.47,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017403.00,-103.47,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017474.00,-103.47,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017545.00,-103.47,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017615.00,-103.47,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017686.00,-102.75,11.94,1.00,0.00,3.00,0.00,20.00,0.00,24.00,0.00
2017758.00,-102.75,11.94,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2017827.00,-102.75,11.94,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2017897.00,-102.75,11.94,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2017967.00,-102.75,13.42,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018036.00,-102.75,14.39,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018106.00,-102.75,15.31,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018176.00,-102.75,16.52,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018245.00,-102.75,18.44,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018315.00,-102.75,20.73,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018384.00,-103.29,22.74,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
2018454.00,-103.29,24.55,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018524.00,-103.29,26.27,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018593.00,-103.29,27.14,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018663.00,-103.29,27.14,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018733.00,-102.56,26.38,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018802.00,-102.56,26.38,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018872.00,-101.75,26.38,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2018941.00,-100.50,26.38,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2019011.00,-98.82,26.38,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2019080.00,-98.82,26.38,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
2019149.00,-98.82,26.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019216.00,-98.82,26.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
