







SparkFun Displacement Sensor Example
waiting to start...

















































Characterizing Negative Y









































































































































































































































































860911.00,-7.97,-3.66,27
860963.00,-7.97,-3.66,27
861016.00,-7.97,-3.04,27
861069.00,-8.49,-3.04,27
861121.00,-8.49,-3.63,27
861173.00,-8.49,-3.63,27
861225.00,-8.49,-3.63,27
861278.00,-8.49,-3.63,27
861330.00,-8.49,-2.90,27
861382.00,-7.96,-2.90,27
