time_begin,time_begin_traj,theta_x,theta_y,vel_x,vel_y,X_throttle,Y_throttle
20.457,20.457,-2.73,3.34,0.0,0.0,0.0,0.0
20.512,20.512,-2.73,3.34,0.0,0.0,0.0,0.0
20.565,20.565,-2.73,3.34,0.0,0.0,0.0,0.0
20.617,20.617,-2.73,3.34,0.0,0.0,0.0,0.0
20.67,20.67,-2.73,3.34,0.0,0.0,0.0,0.0
20.726,20.726,-2.73,3.34,0.0,0.0,0.0,0.0
20.781,20.781,-2.73,3.34,0.0,0.0,0.0,0.0
20.834,20.834,-2.73,3.34,0.0,0.0,0.0,0.0
20.887,20.887,-2.73,3.34,0.0,0.0,0.0,0.0
20.941,20.941,-2.73,3.34,0.0,0.0,0.0,0.0
20.995,20.995,-2.73,3.34,0.0,0.0,0.0,0.0
21.054,21.054,-2.73,3.34,0.0,0.0,0.0,0.0
21.111,21.111,-2.73,3.34,0.0,0.0,0.0,0.0
21.168,21.168,-2.73,3.34,0.0,0.0,0.0,0.0
21.221,21.221,-2.73,3.34,0.0,0.0,0.0,0.0
21.274,21.274,-2.73,3.34,0.0,0.0,0.0,0.0
21.327,21.327,-2.73,3.34,0.0,0.0,0.0,0.0
21.383,21.383,-2.73,3.34,0.0,0.0,0.0,0.0
21.436,21.436,-2.73,3.34,0.0,0.0,0.0,0.0
21.488,21.488,-2.73,3.34,0.0,0.0,0.0,0.0
21.542,21.542,-2.73,3.34,0.0,0.0,0.0,0.0
21.595,21.595,-2.73,3.34,0.0,0.0,0.0,0.0
21.648,21.648,-2.73,3.34,0.0,0.0,0.0,0.0
21.709,21.709,-2.73,3.34,0.0,0.0,0.0,0.0
21.761,21.761,-2.73,3.34,0.0,0.0,0.0,0.0
21.814,21.814,-2.73,3.34,0.0,0.0,0.0,0.0
21.873,21.873,-2.73,3.34,0.0,0.0,0.0,0.0
21.929,21.929,-2.73,3.34,0.0,0.0,0.0,0.0
21.981,21.981,-2.73,3.34,0.0,0.0,0.0,0.0
22.034,22.034,-2.73,3.34,0.0,0.0,0.0,0.0
22.088,22.088,-2.73,3.34,0.0,0.0,0.0,0.0
22.142,22.142,-2.73,3.34,0.0,0.0,0.0,0.0
22.195,22.195,-2.73,3.34,0.0,0.0,0.0,0.0
22.247,22.247,-2.73,3.34,0.0,0.0,0.0,0.0
22.3,22.3,-2.73,3.34,0.0,0.0,0.0,0.0
22.353,22.353,-2.73,3.34,0.0,0.0,0.0,0.0
22.406,22.406,-2.73,3.34,0.0,0.0,0.0,0.0
22.459,22.459,-2.73,3.34,0.0,0.0,0.0,0.0
22.519,22.519,-2.73,3.34,0.0,0.0,0.0,0.0
