Time,theta_x,theta_y,PX,NX,PY,NY,PX_raw,NX_raw,PY_raw,NY_raw
367660.00,6.56,-93.41,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
367726.00,6.56,-94.82,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
367793.00,6.56,-96.62,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
367859.00,6.56,-98.91,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
367926.00,6.56,-101.36,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
367993.00,6.56,-103.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
368061.00,6.56,-105.60,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
368129.00,6.56,-108.22,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
368196.00,6.56,-110.76,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
388264.00,5.92,-100.49,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388321.00,4.19,-72.90,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388384.00,3.03,-52.85,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388452.00,3.03,-50.84,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388519.00,3.03,-53.98,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388587.00,3.03,-55.43,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388655.00,3.03,-55.43,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388722.00,3.03,-55.43,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388790.00,3.03,-55.43,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388857.00,3.03,-54.68,0.00,11.00,5.00,0.00,0.00,0.00,27.00,0.00
388925.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
388990.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389056.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389122.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389187.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389253.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389318.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389384.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389449.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389515.00,3.03,-54.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
389580.00,3.03,-54.68,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
389647.00,3.03,-54.68,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
389713.00,3.03,-54.68,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
389780.00,3.03,-55.37,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
389847.00,3.03,-55.37,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
389913.00,3.03,-56.08,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
389980.00,3.03,-56.66,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
390046.00,3.03,-57.28,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
390113.00,3.03,-57.28,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
390179.00,3.03,-58.02,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
390246.00,3.03,-58.02,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390315.00,3.61,-59.00,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390383.00,3.61,-59.00,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390452.00,3.61,-60.05,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390520.00,3.61,-60.68,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390589.00,3.61,-61.53,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390658.00,3.61,-62.78,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390726.00,3.61,-63.68,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
390795.00,4.12,-63.68,0.00,8.00,10.00,0.00,0.00,32.00,34.00,0.00
