Time,theta_x,theta_y,x_throttle,y_throttle,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
1663653.00,-11.44,-15.26,0.00,0.00,0.00,0.00,0.00,0.00
1663721.00,-11.44,-15.26,0.00,0.00,0.00,0.00,0.00,0.00
1663789.00,-11.44,-14.57,0.00,0.00,0.00,0.00,0.00,0.00
1663856.00,-11.44,-14.57,0.00,0.00,0.00,0.00,0.00,0.00
1663924.00,-11.44,-14.57,0.00,0.00,0.00,0.00,0.00,0.00
1663991.00,-11.44,-14.57,0.00,0.00,0.00,0.00,0.00,0.00
1664059.00,-11.44,-14.57,0.00,0.00,0.00,0.00,0.00,0.00
1664126.00,-11.44,-13.98,0.00,0.00,0.00,0.00,0.00,0.00
1664194.00,-11.44,-13.98,0.00,0.00,0.00,0.00,0.00,0.00
1664456.00,-11.44,-13.98,0.00,0.00,0.00,0.00,0.00,0.00
1664566.00,-11.44,-13.46,0.00,0.00,0.00,0.00,0.00,0.00
1664633.00,-11.44,-13.46,0.00,0.00,0.00,0.00,0.00,0.00
1664701.00,-11.44,-13.46,0.00,0.00,0.00,0.00,0.00,0.00
1664769.00,-11.44,-13.46,0.00,0.00,0.00,0.00,0.00,0.00
1664836.00,-11.44,-13.46,0.00,0.00,0.00,0.00,0.00,0.00
1664904.00,-11.44,-12.93,0.00,0.00,0.00,0.00,0.00,0.00
1664971.00,-11.44,-12.93,0.00,0.00,0.00,0.00,0.00,0.00
1665039.00,-11.44,-12.93,0.00,0.00,0.00,0.00,0.00,0.00
1665106.00,-11.44,-12.93,0.00,0.00,0.00,0.00,0.00,0.00
1665370.00,-11.44,-12.42,1.00,0.00,20.00,0.00,0.00,0.00
1665480.00,-11.44,-12.42,1.00,0.00,20.00,0.00,0.00,0.00
1665549.00,-10.73,-12.42,1.00,0.00,20.00,0.00,0.00,0.00
1665617.00,-10.73,-11.87,1.00,0.00,20.00,0.00,0.00,0.00
1665686.00,-10.73,-11.87,1.00,0.00,20.00,0.00,0.00,0.00
1665755.00,-10.02,-11.87,1.00,0.00,20.00,0.00,0.00,0.00
1665823.00,-8.72,-11.87,1.00,0.00,20.00,0.00,0.00,0.00
1665891.00,-8.72,-11.87,1.00,0.00,20.00,0.00,0.00,0.00
1665958.00,-8.72,-11.87,1.00,0.00,20.00,0.00,0.00,0.00
1666027.00,-8.16,-11.31,1.00,0.00,20.00,0.00,0.00,0.00
1666288.00,-7.27,-11.31,1.00,1.00,20.00,0.00,21.00,0.00
1666399.00,-5.90,-10.37,1.00,1.00,20.00,0.00,21.00,0.00
1666467.00,-5.13,-9.26,1.00,1.00,20.00,0.00,21.00,0.00
1666535.00,-5.13,-9.26,1.00,1.00,20.00,0.00,21.00,0.00
1666603.00,-5.13,-9.26,1.00,1.00,20.00,0.00,21.00,0.00
1666670.00,-4.54,-8.51,1.00,1.00,20.00,0.00,21.00,0.00
1666738.00,-4.54,-8.51,1.00,1.00,20.00,0.00,21.00,0.00
1666805.00,-3.70,-8.51,1.00,1.00,20.00,0.00,21.00,0.00
1666873.00,-3.70,-7.96,1.00,1.00,20.00,0.00,21.00,0.00
1666940.00,-3.04,-6.87,1.00,1.00,20.00,0.00,21.00,0.00
1667202.00,-2.44,-5.24,2.00,1.00,21.11,0.00,21.00,0.00
1667311.00,-1.13,-3.74,2.00,1.00,21.11,0.00,21.00,0.00
1667379.00,0.02,-2.88,2.00,1.00,21.11,0.00,21.00,0.00
1667445.00,1.08,-2.88,2.00,1.00,21.11,0.00,21.00,0.00
1667512.00,2.58,-2.88,2.00,1.00,21.11,0.00,21.00,0.00
1667578.00,3.58,-1.83,2.00,1.00,21.11,0.00,21.00,0.00
1667645.00,3.58,-0.87,2.00,1.00,21.11,0.00,21.00,0.00
1667712.00,4.48,0.48,2.00,1.00,21.11,0.00,21.00,0.00
1667777.00,5.42,1.34,2.00,1.00,21.11,0.00,21.00,0.00
1667843.00,6.28,1.34,2.00,1.00,21.11,0.00,21.00,0.00
1668100.00,7.50,2.48,1.00,1.00,20.00,0.00,21.00,0.00
1668207.00,9.83,4.80,1.00,1.00,20.00,0.00,21.00,0.00
1668273.00,12.47,7.12,1.00,1.00,20.00,0.00,21.00,0.00
1668339.00,14.25,8.53,1.00,1.00,20.00,0.00,21.00,0.00
1668406.00,15.33,9.29,1.00,1.00,20.00,0.00,21.00,0.00
1668472.00,16.64,10.11,1.00,1.00,20.00,0.00,21.00,0.00
1668540.00,18.20,11.28,1.00,1.00,20.00,0.00,21.00,0.00
1668608.00,19.26,12.56,1.00,1.00,20.00,0.00,21.00,0.00
1668675.00,20.14,14.04,1.00,1.00,20.00,0.00,21.00,0.00
1668743.00,21.54,15.67,1.00,1.00,20.00,0.00,21.00,0.00
1669004.00,24.36,17.51,1.00,1.00,20.00,0.00,21.00,0.00
1669113.00,28.83,20.17,1.00,1.00,20.00,0.00,21.00,0.00
1669181.00,32.73,22.55,1.00,1.00,20.00,0.00,21.00,0.00
1669249.00,34.82,23.96,1.00,1.00,20.00,0.00,21.00,0.00
1669316.00,36.20,25.23,1.00,1.00,20.00,0.00,21.00,0.00
1669384.00,37.43,26.39,1.00,1.00,20.00,0.00,21.00,0.00
1669451.00,38.46,27.85,1.00,1.00,20.00,0.00,21.00,0.00
1669519.00,39.72,29.73,1.00,1.00,20.00,0.00,21.00,0.00
1669586.00,41.37,31.06,1.00,1.00,20.00,0.00,21.00,0.00
1669654.00,43.09,31.81,1.00,1.00,20.00,0.00,21.00,0.00
1669914.00,45.24,33.41,1.00,0.00,20.00,0.00,0.00,0.00
1670023.00,48.41,36.18,1.00,0.00,20.00,0.00,0.00,0.00
1670089.00,51.65,38.00,1.00,0.00,20.00,0.00,0.00,0.00
1670156.00,53.40,38.00,1.00,0.00,20.00,0.00,0.00,0.00
1670222.00,53.99,38.00,1.00,0.00,20.00,0.00,0.00,0.00
1670289.00,54.83,38.00,1.00,0.00,20.00,0.00,0.00,0.00
1670355.00,56.15,37.12,1.00,0.00,20.00,0.00,0.00,0.00
1670422.00,57.65,37.12,1.00,0.00,20.00,0.00,0.00,0.00
1670489.00,59.07,36.38,1.00,0.00,20.00,0.00,0.00,0.00
1670555.00,60.27,36.38,1.00,0.00,20.00,0.00,0.00,0.00
1670816.00,62.23,35.61,1.00,1.00,20.00,0.00,21.00,0.00
1670926.00,65.48,35.61,1.00,1.00,20.00,0.00,21.00,0.00
1670993.00,68.21,36.49,1.00,1.00,20.00,0.00,21.00,0.00
1671061.00,69.48,36.49,1.00,1.00,20.00,0.00,21.00,0.00
1671129.00,70.49,37.43,1.00,1.00,20.00,0.00,21.00,0.00
1671196.00,71.55,37.43,1.00,1.00,20.00,0.00,21.00,0.00
1671264.00,72.21,37.43,1.00,1.00,20.00,0.00,21.00,0.00
1671331.00,73.02,38.10,1.00,1.00,20.00,0.00,21.00,0.00
1671399.00,74.51,39.01,1.00,1.00,20.00,0.00,21.00,0.00
1671467.00,76.11,40.10,1.00,1.00,20.00,0.00,21.00,0.00
1671729.00,78.04,41.99,1.00,1.00,20.00,0.00,21.00,0.00
1671838.00,80.81,45.34,1.00,1.00,20.00,0.00,21.00,0.00
1671906.00,83.28,48.76,1.00,1.00,20.00,0.00,21.00,0.00
1671973.00,84.55,50.89,1.00,1.00,20.00,0.00,21.00,0.00
1672041.00,85.18,52.04,1.00,1.00,20.00,0.00,21.00,0.00
1672109.00,85.94,53.29,1.00,1.00,20.00,0.00,21.00,0.00
1672176.00,87.02,54.97,1.00,1.00,20.00,0.00,21.00,0.00
1672244.00,88.02,56.31,1.00,1.00,20.00,0.00,21.00,0.00
1672311.00,88.57,57.27,1.00,1.00,20.00,0.00,21.00,0.00
1672379.00,89.10,58.89,1.00,1.00,20.00,0.00,21.00,0.00
1672641.00,90.65,61.61,0.00,0.00,0.00,0.00,0.00,0.00
1672748.00,92.79,64.38,0.00,0.00,0.00,0.00,0.00,0.00
1672813.00,93.85,65.83,0.00,0.00,0.00,0.00,0.00,0.00
1672879.00,93.85,65.83,0.00,0.00,0.00,0.00,0.00,0.00
1672944.00,92.94,65.83,0.00,0.00,0.00,0.00,0.00,0.00
1673010.00,92.41,65.15,0.00,0.00,0.00,0.00,0.00,0.00
1673075.00,92.41,65.15,0.00,0.00,0.00,0.00,0.00,0.00
1673141.00,91.46,64.65,0.00,0.00,0.00,0.00,0.00,0.00
1673206.00,91.46,64.65,0.00,0.00,0.00,0.00,0.00,0.00
1673272.00,90.46,63.97,0.00,0.00,0.00,0.00,0.00,0.00
1673533.00,89.43,63.39,0.00,-1.00,0.00,0.00,0.00,19.00
1673643.00,88.04,62.46,0.00,-1.00,0.00,0.00,0.00,19.00
1673710.00,86.82,61.29,0.00,-1.00,0.00,0.00,0.00,19.00
1673778.00,86.07,60.23,0.00,-1.00,0.00,0.00,0.00,19.00
1673845.00,85.51,59.39,0.00,-1.00,0.00,0.00,0.00,19.00
1673913.00,85.51,58.79,0.00,-1.00,0.00,0.00,0.00,19.00
1673980.00,84.54,58.09,0.00,-1.00,0.00,0.00,0.00,19.00
1674048.00,83.83,57.09,0.00,-1.00,0.00,0.00,0.00,19.00
1674116.00,83.08,56.29,0.00,-1.00,0.00,0.00,0.00,19.00
1674183.00,82.54,55.52,0.00,-1.00,0.00,0.00,0.00,19.00
1674449.00,81.68,54.16,-1.00,-1.00,0.00,20.00,0.00,19.00
1674561.00,80.12,52.19,-1.00,-1.00,0.00,20.00,0.00,19.00
1674631.00,78.54,50.23,-1.00,-1.00,0.00,20.00,0.00,19.00
1674700.00,77.50,48.71,-1.00,-1.00,0.00,20.00,0.00,19.00
1674770.00,76.75,47.69,-1.00,-1.00,0.00,20.00,0.00,19.00
1674840.00,76.03,46.89,-1.00,-1.00,0.00,20.00,0.00,19.00
1674909.00,75.24,45.84,-1.00,-1.00,0.00,20.00,0.00,19.00
1674979.00,74.33,44.46,-1.00,-1.00,0.00,20.00,0.00,19.00
1675048.00,73.43,43.49,-1.00,-1.00,0.00,20.00,0.00,19.00
1675118.00,72.72,43.49,-1.00,-1.00,0.00,20.00,0.00,19.00
1675387.00,71.43,41.62,-1.00,-2.00,0.00,20.00,0.00,20.22
1675499.00,69.21,38.16,-1.00,-2.00,0.00,20.00,0.00,20.22
1675569.00,67.45,35.28,-1.00,-2.00,0.00,20.00,0.00,20.22
1675638.00,66.70,34.09,-1.00,-2.00,0.00,20.00,0.00,20.22
1675708.00,66.19,33.03,-1.00,-2.00,0.00,20.00,0.00,20.22
1675778.00,65.45,31.45,-1.00,-2.00,0.00,20.00,0.00,20.22
1675847.00,64.74,29.92,-1.00,-2.00,0.00,20.00,0.00,20.22
1675917.00,64.16,28.52,-1.00,-2.00,0.00,20.00,0.00,20.22
1675986.00,63.52,27.03,-1.00,-2.00,0.00,20.00,0.00,20.22
1676056.00,62.86,25.62,-1.00,-2.00,0.00,20.00,0.00,20.22
1676322.00,61.94,23.37,-2.00,-2.00,0.00,21.67,0.00,20.22
1676434.00,60.45,19.08,-2.00,-2.00,0.00,21.67,0.00,20.22
1676504.00,58.90,14.51,-2.00,-2.00,0.00,21.67,0.00,20.22
1676573.00,57.66,11.50,-2.00,-2.00,0.00,21.67,0.00,20.22
1676643.00,56.77,9.46,-2.00,-2.00,0.00,21.67,0.00,20.22
1676711.00,55.89,7.76,-2.00,-2.00,0.00,21.67,0.00,20.22
1676780.00,54.81,6.28,-2.00,-2.00,0.00,21.67,0.00,20.22
1676849.00,54.16,4.60,-2.00,-2.00,0.00,21.67,0.00,20.22
1676917.00,54.16,2.37,-2.00,-2.00,0.00,21.67,0.00,20.22
1676986.00,53.23,0.14,-2.00,-2.00,0.00,21.67,0.00,20.22
1677249.00,51.73,-2.69,-1.00,-1.00,0.00,20.00,0.00,19.00
1677361.00,49.32,-7.38,-1.00,-1.00,0.00,20.00,0.00,19.00
1677430.00,47.07,-12.18,-1.00,-1.00,0.00,20.00,0.00,19.00
1677501.00,45.84,-15.00,-1.00,-1.00,0.00,20.00,0.00,19.00
1677572.00,45.14,-16.17,-1.00,-1.00,0.00,20.00,0.00,19.00
1677642.00,44.21,-17.41,-1.00,-1.00,0.00,20.00,0.00,19.00
1677713.00,42.87,-19.83,-1.00,-1.00,0.00,20.00,0.00,19.00
1677784.00,41.59,-22.58,-1.00,-1.00,0.00,20.00,0.00,19.00
1677854.00,40.53,-24.76,-1.00,-1.00,0.00,20.00,0.00,19.00
1677925.00,39.35,-26.72,-1.00,-1.00,0.00,20.00,0.00,19.00
1678192.00,37.20,-30.20,-2.00,-2.00,0.00,21.67,0.00,20.22
1678305.00,33.60,-35.72,-2.00,-2.00,0.00,21.67,0.00,20.22
1678375.00,29.94,-40.56,-2.00,-2.00,0.00,21.67,0.00,20.22
1678446.00,27.50,-43.19,-2.00,-2.00,0.00,21.67,0.00,20.22
1678517.00,25.86,-44.81,-2.00,-2.00,0.00,21.67,0.00,20.22
1678587.00,24.27,-46.51,-2.00,-2.00,0.00,21.67,0.00,20.22
1678658.00,22.56,-48.56,-2.00,-2.00,0.00,21.67,0.00,20.22
1678729.00,20.57,-50.85,-2.00,-2.00,0.00,21.67,0.00,20.22
1678799.00,18.46,-53.07,-2.00,-2.00,0.00,21.67,0.00,20.22
1678870.00,16.70,-54.84,-2.00,-2.00,0.00,21.67,0.00,20.22
1679140.00,13.96,-57.03,-2.00,-1.00,0.00,21.67,0.00,19.00
1679253.00,9.02,-60.73,-2.00,-1.00,0.00,21.67,0.00,19.00
1679323.00,4.26,-64.13,-2.00,-1.00,0.00,21.67,0.00,19.00
1679392.00,1.79,-65.30,-2.00,-1.00,0.00,21.67,0.00,19.00
1679462.00,0.16,-65.30,-2.00,-1.00,0.00,21.67,0.00,19.00
1679532.00,-1.87,-66.95,-2.00,-1.00,0.00,21.67,0.00,19.00
1679602.00,-3.65,-68.04,-2.00,-1.00,0.00,21.67,0.00,19.00
1679674.00,-5.02,-68.78,-2.00,-1.00,0.00,21.67,0.00,19.00
1679745.00,-6.74,-70.09,-2.00,-1.00,0.00,21.67,0.00,19.00
1679815.00,-8.76,-71.75,-2.00,-1.00,0.00,21.67,0.00,19.00
1680080.00,-11.40,-73.89,-2.00,0.00,0.00,21.67,0.00,0.00
1680192.00,-15.25,-76.72,-2.00,0.00,0.00,21.67,0.00,0.00
1680262.00,-18.93,-78.47,-2.00,0.00,0.00,21.67,0.00,0.00
1680331.00,-21.27,-78.47,-2.00,0.00,0.00,21.67,0.00,0.00
1680401.00,-22.68,-77.64,-2.00,0.00,0.00,21.67,0.00,0.00
1680472.00,-24.14,-77.64,-2.00,0.00,0.00,21.67,0.00,0.00
1680541.00,-26.27,-76.95,-2.00,0.00,0.00,21.67,0.00,0.00
1680611.00,-28.36,-76.95,-2.00,0.00,0.00,21.67,0.00,0.00
1680680.00,-29.83,-76.95,-2.00,0.00,0.00,21.67,0.00,0.00
1680750.00,-31.16,-76.95,-2.00,0.00,0.00,21.67,0.00,0.00
1681015.00,-33.64,-76.27,-2.00,0.00,0.00,21.67,0.00,0.00
1681127.00,-37.75,-76.27,-2.00,0.00,0.00,21.67,0.00,0.00
1681197.00,-41.52,-75.50,-2.00,0.00,0.00,21.67,0.00,0.00
1681266.00,-43.62,-74.99,-2.00,0.00,0.00,21.67,0.00,0.00
1681337.00,-44.88,-74.99,-2.00,0.00,0.00,21.67,0.00,0.00
1681406.00,-46.19,-74.36,-2.00,0.00,0.00,21.67,0.00,0.00
1681476.00,-47.63,-74.36,-2.00,0.00,0.00,21.67,0.00,0.00
1681546.00,-49.10,-73.61,-2.00,0.00,0.00,21.67,0.00,0.00
1681615.00,-50.60,-73.61,-2.00,0.00,0.00,21.67,0.00,0.00
1681685.00,-52.08,-72.68,-2.00,0.00,0.00,21.67,0.00,0.00
1681953.00,-54.36,-72.16,-2.00,0.00,0.00,21.67,0.00,0.00
1682064.00,-57.73,-71.65,-2.00,0.00,0.00,21.67,0.00,0.00
1682135.00,-60.42,-71.12,-2.00,0.00,0.00,21.67,0.00,0.00
1682204.00,-61.75,-70.54,-2.00,0.00,0.00,21.67,0.00,0.00
1682274.00,-62.64,-70.54,-2.00,0.00,0.00,21.67,0.00,0.00
1682343.00,-63.60,-70.54,-2.00,0.00,0.00,21.67,0.00,0.00
1682413.00,-64.73,-70.54,-2.00,0.00,0.00,21.67,0.00,0.00
1682483.00,-66.01,-70.01,-2.00,0.00,0.00,21.67,0.00,0.00
1682552.00,-67.28,-70.01,-2.00,0.00,0.00,21.67,0.00,0.00
1682622.00,-68.30,-69.30,-2.00,0.00,0.00,21.67,0.00,0.00
1682889.00,-69.83,-69.30,-1.00,0.00,0.00,20.00,0.00,0.00
1683001.00,-72.50,-68.38,-1.00,0.00,0.00,20.00,0.00,0.00
1683070.00,-74.99,-67.78,-1.00,0.00,0.00,20.00,0.00,0.00
1683140.00,-76.28,-67.78,-1.00,0.00,0.00,20.00,0.00,0.00
1683210.00,-76.83,-67.25,-1.00,0.00,0.00,20.00,0.00,0.00
1683279.00,-76.83,-67.25,-1.00,0.00,0.00,20.00,0.00,0.00
1683349.00,-78.20,-66.63,-1.00,0.00,0.00,20.00,0.00,0.00
1683419.00,-79.38,-66.63,-1.00,0.00,0.00,20.00,0.00,0.00
1683488.00,-80.17,-66.08,-1.00,0.00,0.00,20.00,0.00,0.00
1683558.00,-80.75,-66.08,-1.00,0.00,0.00,20.00,0.00,0.00
1683827.00,-81.86,-65.51,0.00,-1.00,0.00,0.00,0.00,19.00
1683939.00,-83.53,-65.51,0.00,-1.00,0.00,0.00,0.00,19.00
1684008.00,-84.59,-64.70,0.00,-1.00,0.00,0.00,0.00,19.00
1684078.00,-84.59,-65.26,0.00,-1.00,0.00,0.00,0.00,19.00
1684148.00,-84.59,-66.25,0.00,-1.00,0.00,0.00,0.00,19.00
1684217.00,-83.84,-67.14,0.00,-1.00,0.00,0.00,0.00,19.00
1684287.00,-83.84,-68.05,0.00,-1.00,0.00,0.00,0.00,19.00
1684357.00,-83.27,-68.74,0.00,-1.00,0.00,0.00,0.00,19.00
1684426.00,-83.27,-68.74,0.00,-1.00,0.00,0.00,0.00,19.00
1684496.00,-83.27,-69.71,0.00,-1.00,0.00,0.00,0.00,19.00
1684766.00,-82.38,-71.13,1.00,0.00,20.00,0.00,0.00,0.00
1684877.00,-81.46,-73.24,1.00,0.00,20.00,0.00,0.00,0.00
1684945.00,-79.98,-74.65,1.00,0.00,20.00,0.00,0.00,0.00
1685014.00,-78.38,-74.65,1.00,0.00,20.00,0.00,0.00,0.00
1685083.00,-77.06,-74.65,1.00,0.00,20.00,0.00,0.00,0.00
1685151.00,-75.94,-74.13,1.00,0.00,20.00,0.00,0.00,0.00
1685220.00,-74.84,-74.13,1.00,0.00,20.00,0.00,0.00,0.00
1685288.00,-73.58,-74.84,1.00,0.00,20.00,0.00,0.00,0.00
1685357.00,-72.10,-74.84,1.00,0.00,20.00,0.00,0.00,0.00
1685426.00,-71.00,-74.10,1.00,0.00,20.00,0.00,0.00,0.00
1685695.00,-69.26,-74.10,2.00,0.00,21.11,0.00,0.00,0.00
1685806.00,-65.54,-74.10,2.00,0.00,21.11,0.00,0.00,0.00
1685874.00,-61.74,-74.10,2.00,0.00,21.11,0.00,0.00,0.00
1685943.00,-59.46,-74.10,2.00,0.00,21.11,0.00,0.00,0.00
1686011.00,-57.85,-73.41,2.00,0.00,21.11,0.00,0.00,0.00
1686080.00,-55.84,-73.41,2.00,0.00,21.11,0.00,0.00,0.00
1686149.00,-53.74,-73.41,2.00,0.00,21.11,0.00,0.00,0.00
1686217.00,-52.35,-73.41,2.00,0.00,21.11,0.00,0.00,0.00
1686286.00,-50.87,-73.41,2.00,0.00,21.11,0.00,0.00,0.00
1686354.00,-48.79,-73.41,2.00,0.00,21.11,0.00,0.00,0.00
1686621.00,-45.42,-72.85,2.00,0.00,21.11,0.00,0.00,0.00
1686731.00,-40.04,-72.85,2.00,0.00,21.11,0.00,0.00,0.00
1686800.00,-34.86,-72.27,2.00,0.00,21.11,0.00,0.00,0.00
1686868.00,-31.65,-72.27,2.00,0.00,21.11,0.00,0.00,0.00
1686937.00,-29.44,-72.27,2.00,0.00,21.11,0.00,0.00,0.00
1687006.00,-27.24,-72.27,2.00,0.00,21.11,0.00,0.00,0.00
1687074.00,-24.96,-71.43,2.00,0.00,21.11,0.00,0.00,0.00
1687143.00,-22.66,-71.43,2.00,0.00,21.11,0.00,0.00,0.00
1687212.00,-20.30,-71.43,2.00,0.00,21.11,0.00,0.00,0.00
1687280.00,-17.83,-71.43,2.00,0.00,21.11,0.00,0.00,0.00
1687547.00,-13.94,-70.49,1.00,0.00,20.00,0.00,0.00,0.00
1687657.00,-7.86,-70.49,1.00,0.00,20.00,0.00,0.00,0.00
1687726.00,-2.40,-69.76,1.00,0.00,20.00,0.00,0.00,0.00
1687793.00,0.54,-69.76,1.00,0.00,20.00,0.00,0.00,0.00
1687860.00,2.40,-68.87,1.00,0.00,20.00,0.00,0.00,0.00
1687926.00,4.51,-68.87,1.00,0.00,20.00,0.00,0.00,0.00
1687993.00,7.04,-67.95,1.00,0.00,20.00,0.00,0.00,0.00
1688059.00,9.34,-67.44,1.00,0.00,20.00,0.00,0.00,0.00
1688125.00,10.98,-66.71,1.00,0.00,20.00,0.00,0.00,0.00
1688194.00,12.79,-65.69,1.00,0.00,20.00,0.00,0.00,0.00
1688460.00,16.36,-64.85,2.00,1.00,21.11,0.00,21.00,0.00
1688570.00,21.90,-64.85,2.00,1.00,21.11,0.00,21.00,0.00
1688639.00,26.85,-63.95,2.00,1.00,21.11,0.00,21.00,0.00
1688708.00,29.54,-63.18,2.00,1.00,21.11,0.00,21.00,0.00
1688776.00,30.91,-62.36,2.00,1.00,21.11,0.00,21.00,0.00
1688845.00,32.16,-61.54,2.00,1.00,21.11,0.00,21.00,0.00
1688913.00,34.20,-60.75,2.00,1.00,21.11,0.00,21.00,0.00
1688982.00,36.69,-59.96,2.00,1.00,21.11,0.00,21.00,0.00
1689051.00,38.53,-58.96,2.00,1.00,21.11,0.00,21.00,0.00
1689119.00,40.15,-57.90,2.00,1.00,21.11,0.00,21.00,0.00
1689385.00,43.16,-55.93,2.00,2.00,21.11,0.00,22.44,0.00
1689496.00,47.59,-52.39,2.00,2.00,21.11,0.00,22.44,0.00
1689565.00,51.26,-48.78,2.00,2.00,21.11,0.00,22.44,0.00
1689633.00,53.43,-46.75,2.00,2.00,21.11,0.00,22.44,0.00
1689702.00,55.29,-46.05,2.00,2.00,21.11,0.00,22.44,0.00
1689771.00,57.02,-45.26,2.00,2.00,21.11,0.00,22.44,0.00
1689839.00,58.41,-43.85,2.00,2.00,21.11,0.00,22.44,0.00
1689908.00,60.39,-42.34,2.00,2.00,21.11,0.00,22.44,0.00
1689976.00,63.41,-40.43,2.00,2.00,21.11,0.00,22.44,0.00
1690045.00,65.97,-37.73,2.00,2.00,21.11,0.00,22.44,0.00
1690311.00,68.09,-34.90,2.00,1.00,21.11,0.00,21.00,0.00
1690422.00,71.54,-32.12,2.00,1.00,21.11,0.00,21.00,0.00
1690490.00,75.48,-29.27,2.00,1.00,21.11,0.00,21.00,0.00
1690559.00,77.67,-26.66,2.00,1.00,21.11,0.00,21.00,0.00
1690628.00,77.67,-24.82,2.00,1.00,21.11,0.00,21.00,0.00
1690696.00,78.61,-23.51,2.00,1.00,21.11,0.00,21.00,0.00
1690765.00,79.79,-22.02,2.00,1.00,21.11,0.00,21.00,0.00
1690833.00,80.95,-20.56,2.00,1.00,21.11,0.00,21.00,0.00
1690902.00,81.85,-18.94,2.00,1.00,21.11,0.00,21.00,0.00
1690971.00,83.00,-17.12,2.00,1.00,21.11,0.00,21.00,0.00
1691238.00,85.03,-15.19,2.00,1.00,21.11,0.00,21.00,0.00
1691348.00,87.55,-11.96,2.00,1.00,21.11,0.00,21.00,0.00
1691417.00,89.12,-7.75,2.00,1.00,21.11,0.00,21.00,0.00
1691485.00,89.73,-4.65,2.00,1.00,21.11,0.00,21.00,0.00
1691552.00,90.33,-2.48,2.00,1.00,21.11,0.00,21.00,0.00
1691620.00,91.02,-0.52,2.00,1.00,21.11,0.00,21.00,0.00
1691687.00,91.81,1.06,2.00,1.00,21.11,0.00,21.00,0.00
1691754.00,92.75,3.00,2.00,1.00,21.11,0.00,21.00,0.00
1691821.00,93.59,4.86,2.00,1.00,21.11,0.00,21.00,0.00
1691887.00,94.26,6.01,2.00,1.00,21.11,0.00,21.00,0.00
1692149.00,95.36,8.23,1.00,2.00,20.00,0.00,22.44,0.00
1692258.00,97.07,12.72,1.00,2.00,20.00,0.00,22.44,0.00
1692325.00,98.81,17.23,1.00,2.00,20.00,0.00,22.44,0.00
1692393.00,99.94,19.64,1.00,2.00,20.00,0.00,22.44,0.00
1692461.00,99.94,20.85,1.00,2.00,20.00,0.00,22.44,0.00
1692528.00,99.94,22.37,1.00,2.00,20.00,0.00,22.44,0.00
1692596.00,100.97,24.36,1.00,2.00,20.00,0.00,22.44,0.00
1712808.00,83.99,18.93,0.00,0.00,0.00,0.00,0.00,0.00
1712916.00,42.83,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1712980.00,13.50,-8.76,0.00,0.00,0.00,0.00,0.00,0.00
1713046.00,10.72,-10.05,0.00,0.00,0.00,0.00,0.00,0.00
1713113.00,15.38,-8.27,0.00,0.00,0.00,0.00,0.00,0.00
1713178.00,17.57,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713244.00,17.57,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713309.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713375.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713440.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713702.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713810.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713875.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1713941.00,16.79,-7.46,0.00,0.00,0.00,0.00,0.00,0.00
1714007.00,16.25,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
1714072.00,16.25,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
1714138.00,16.25,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
1714203.00,16.25,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
1714269.00,16.25,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
1714334.00,16.25,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
1714598.00,16.25,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1714708.00,16.25,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1714776.00,15.63,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1714843.00,15.63,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1714911.00,14.96,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1714978.00,14.96,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1715046.00,14.96,-8.07,-1.00,0.00,0.00,20.00,0.00,0.00
1715113.00,14.20,-8.77,-1.00,0.00,0.00,20.00,0.00,0.00
1715181.00,14.20,-8.77,-1.00,0.00,0.00,20.00,0.00,0.00
1715249.00,13.58,-8.77,-1.00,0.00,0.00,20.00,0.00,0.00
1715515.00,13.58,-8.77,-1.00,1.00,0.00,20.00,21.00,0.00
1715624.00,12.20,-8.77,-1.00,1.00,0.00,20.00,21.00,0.00
1715693.00,11.27,-7.76,-1.00,1.00,0.00,20.00,21.00,0.00
1715763.00,10.74,-7.76,-1.00,1.00,0.00,20.00,21.00,0.00
1715831.00,10.74,-7.24,-1.00,1.00,0.00,20.00,21.00,0.00
1715900.00,10.74,-7.24,-1.00,1.00,0.00,20.00,21.00,0.00
